"directivity","event","channel","real","station_id","Acc_Max_EW","Acc_Max_NS","Acc_Max","Max_Sa_0.05_s","Max_Sa_0.1_s","Max_Sa_0.2_s","Max_Sa_0.3_s","Max_Sa_0.4_s","Max_Sa_0.5_s","Max_Sa_0.6_s","Max_Sa_0.7_s","Max_Sa_0.8_s","Max_Sa_0.9_s","Max_Sa_1_s","Max_Sa_2_s","Max_Sa_3_s","Acc_GM_max","GM_Sa_0.05_s","GM_Sa_0.1_s","GM_Sa_0.2_s","GM_Sa_0.3_s","GM_Sa_0.4_s","GM_Sa_0.5_s","GM_Sa_0.6_s","GM_Sa_0.7_s","GM_Sa_0.8_s","GM_Sa_0.9_s","GM_Sa_1_s","GM_Sa_2_s","GM_Sa_3_s","Acc_Res_max","Res_Sa_0.05_s","Res_Sa_0.1_s","Res_Sa_0.2_s","Res_Sa_0.3_s","Res_Sa_0.4_s","Res_Sa_0.5_s","Res_Sa_0.6_s","Res_Sa_0.7_s","Res_Sa_0.8_s","Res_Sa_0.9_s","Res_Sa_1_s","Res_Sa_2_s","Res_Sa_3_s","arias_ew_g","arias_ns_g","arias_ew_m","arias_ns_m","arias_ew_std","arias_ns_std","ew_m_time_5","ew_m_time_95","ns_m_time_5","ns_m_time_95"
"dir180","swansea","Bchan","real20","stn01",1.002,1.143,2.819,1.30247238595284,3.27622804802664,2.0058323353971,2.34894842178733,1.88696750807027,1.14193951750099,0.722733876782916,0.509987673276112,0.360806078765882,0.262006108583042,0.196194324064314,0.0439404986489152,0.0197474366161913,0.828135786510884,1.20930754530196,2.9316201588562,1.69181556493148,1.64522342823004,1.16588140555737,0.600576515615728,0.369176139322949,0.297602448798735,0.22235781726628,0.178348357493501,0.153244783124417,0.0373955448465688,0.0165895787454339,1.18610335504163,1.71963055104831,4.19704196727109,2.46162029869215,2.61637527488498,2.01979017154113,1.18481767490835,0.746930759935047,0.538745859334084,0.38595280867582,0.288765843478575,0.229825360457098,0.0542552080836585,0.0241700825888637,3.0695962054815e-08,6.9956210558033e-08,2.95204246489081e-06,6.72771564811634e-06,6.95799,5.9472504,18.4130388,25.3710288,19.5849108,25.5321612
"dir180","swansea","Bchan","real20","stn14",1.656,0.759,5.533,1.76859174976087,3.57941490857824,4.99254209621293,3.26619120994347,1.66661116635756,0.925173116125999,0.883317816913389,0.756646492458617,0.553000007108636,0.465803404681525,0.363775684191355,0.0860429579340312,0.0420567536547605,0.822005573947038,1.20290061207295,2.27049656552463,3.17374284197511,2.28887030512397,1.24186757796123,0.733232984270639,0.563906958040709,0.417434661053086,0.319553430487828,0.253548267673796,0.214022214096102,0.05069783319343,0.0240284612533887,1.70570937984289,1.94866184878518,3.85829658704315,5.38478749356247,3.63878803542119,1.90628063675942,1.09253751506515,0.9538593342654,0.790916920493605,0.58301509086614,0.485819185217412,0.384951705121606,0.0910808627416886,0.0442406627323671,1.57558989070455e-07,2.19651912247313e-08,1.51525085166166e-05,2.11240087960307e-06,12.011688,7.98337799999999,35.6981508,47.7098388,35.7274476,43.7108256
"dir180","swansea","Bchan","real20","stn18",0.19,0.685,3.971,0.736844395407827,1.60058811277424,1.62065960613822,1.29469590094296,0.910578759213549,0.608553003481671,0.42525054912818,0.295472178413656,0.218732190286936,0.173495298218453,0.15894026755455,0.0280040352988684,0.0131409429344688,0.263901791903731,0.393676101319202,0.928948134271646,0.948734963568544,0.824142512297617,0.516292296728919,0.350719234134029,0.283005944997574,0.17993716990258,0.156828778426297,0.125969926402262,0.112404485086768,0.0206801163760292,0.0096311239509218,0.685343263569111,0.766275795781217,1.68895134487499,1.71318286745775,1.39694434535866,0.956476404003899,0.641242083842159,0.465092017080851,0.315136869064908,0.24594221186326,0.196127820464134,0.177711213253887,0.0318974704149554,0.0149167772748271,4.09354538273411e-09,3.28527632708145e-08,3.93677832289827e-07,3.15946286652519e-06,14.6484,8.45212679999999,51.415884,66.064284,49.4676468,57.9197736
"dir180","swansea","Bchan","real30","stn01",3.105,4.38,2.819,5.05147842750415,13.056532354728,6.05780054271945,3.72894169955018,2.88245505969587,1.79287381218207,1.16817334767965,0.826889158562799,0.579698770173413,0.413901935605794,0.306936720849511,0.069074850436912,0.0312179707104355,2.84050063207175,4.29622415343865,10.5620661257139,5.34826248886335,2.86142142691144,1.88214220483249,1.04311124860323,0.646123791200743,0.467063209759468,0.310512770038608,0.237774595942567,0.201781468675399,0.048642306583249,0.0210265549812019,4.50364180277473,6.23444784044255,15.6037139690964,7.68066646619522,4.32737991295311,3.13351586353309,1.89280601526801,1.22161608656398,0.867954773417723,0.603087510154472,0.435858795805443,0.334375082967085,0.0771015931910164,0.0342801749280781,3.05988062198134e-07,5.77597454875461e-07,2.94269895090932e-05,5.55477691613109e-05,6.665022,5.5517436,18.4276872,25.0927092,19.628856,25.1805996
"dir180","swansea","Bchan","real30","stn14",3.584,2.651,5.533,4.02614207749852,9.46546974498697,12.2102497049429,6.03566081825329,2.86436178471411,1.4669703534073,1.36502393962215,1.11853957977092,0.77571152890918,0.603634200379536,0.458760072925151,0.117750561520087,0.0537405893231081,2.76681859159577,3.42957600284759,7.22166885545545,8.13235691617055,4.2041168852776,2.07708841270302,1.11514151948811,0.902671260299664,0.645129266201883,0.486946856585764,0.351146806769638,0.306948121158047,0.0766116058139073,0.0350579849144291,3.92001488243348,4.97437706141232,10.9522880206307,13.3576667417994,6.70853967311088,3.23623255442513,1.6942802500309,1.48983505458076,1.17880363893225,0.83376666885618,0.63725998813465,0.502632139434955,0.127866222089645,0.0584046285149245,8.6537854890546e-07,1.46570229164974e-07,8.32237875461456e-05,1.40957152543741e-05,11.8505556,7.9687296,35.7274476,47.5780032,35.7567444,43.725474
"dir180","swansea","Bchan","real30","stn18",0.727,2.416,3.971,2.72995536157244,5.58635019757842,4.38559612259712,2.1438511985801,1.40129606850173,0.924055289297738,0.636750356330568,0.448619077827892,0.282182549136552,0.215585340296688,0.184634453507932,0.0398496270625455,0.018828622937622,0.622229120565729,1.49912400063385,3.10839772224349,2.44028700729704,1.4101559530493,0.789876773457147,0.527304682717547,0.426885731457617,0.252306194053907,0.2055502129548,0.158698802882598,0.128821576878965,0.0256468538682222,0.0121879238235579,2.41641041607803,2.85137841283969,5.84797533016938,4.5909935447438,2.33590585528622,1.47032799333081,0.971812885748073,0.698108581438314,0.470525543883559,0.319445992849514,0.245203251919366,0.205349332565818,0.0431328579891389,0.0204146710382832,2.45778415777702e-08,2.38780324637735e-07,2.3636604678937e-06,2.29635955651789e-05,14.575158,7.8222456,51.2401032,65.8152612,49.5555372,57.3777828
"dir180","swansea","Hchan","real10","stn01",1.587,2.421,2.819,2.82209335250782,7.78155769160795,3.25854369941169,2.27818231142309,1.8580391616147,1.2783571489297,0.846399790832447,0.605250851284748,0.41531301047313,0.289940289386886,0.215399069069643,0.0513690669555935,0.0233788144940404,1.52604650987445,2.27953768441555,6.46179107381279,2.86289467929292,1.69646498381662,1.21198010948011,0.698556054116892,0.434840094122632,0.352392874722994,0.248407361629727,0.193513095611545,0.164661532497908,0.0410124197268264,0.0181016836536684,2.50984623025814,3.36965272315071,9.45225297876875,4.11640200290309,2.60499587800753,2.01923211595957,1.3341329707279,0.875385782628438,0.639080812789396,0.441089792304084,0.31740582350393,0.24948215885768,0.0609174657042446,0.0272581990251149,9.73699331442554e-08,1.85947332120414e-07,9.36410388220308e-06,1.78826263751678e-05,6.7089672,5.5517436,18.456984,25.1659512,19.6581528,25.2098964
"dir180","swansea","Hchan","real10","stn17",1.668,4.808,5.533,5.54340215037067,15.7887890698817,10.6104638860162,9.54816726900679,6.97294053321219,3.68417708237986,2.6781136401945,1.91855525787372,1.40771729394944,1.05026595734734,0.765003411510145,0.184753133694092,0.0750639882416655,2.83227385413205,3.24829710493146,9.32653949155402,6.23438494426234,5.4195799530142,3.92875147249161,2.07698858577848,1.46403276165913,1.04549306187028,0.767060101613843,0.571630753091199,0.433410246826868,0.108891522767435,0.0439001598445474,5.08940271564356,5.86108548277194,16.7223701325357,11.2249943325627,10.0314684604835,7.31585875918652,3.86577515785701,2.79514419687271,2.00136076715984,1.46845683514077,1.09537938500265,0.803444861031722,0.195583047887056,0.0793333344165915,1.59707243972358e-07,1.35731328398415e-06,1.53591070159384e-05,0.00013053334003105,8.203104,8.203104,20.6981892,28.9012932,20.7128376,28.9159416
"dir180","swansea","Hchan","real10","stn19",2.033,0.76,3.971,2.24159904405442,4.25822976184612,4.88080543040414,4.01576307515055,3.40697680807287,2.17161955440341,0.732735762610486,0.640594106089317,0.408266651363453,0.47797177395667,0.381697926274349,0.139940848142217,0.0565571587988245,1.2427596653738,1.36701555214397,2.49193674867547,3.15233679279066,2.45278750381787,2.17434979408092,1.32912744493948,0.511802841433292,0.457178177879859,0.284419299366513,0.327655744374137,0.250903380518275,0.0909653667172136,0.033628688847587,2.17036842985724,2.39160099412139,4.50101550991639,5.28842891545013,4.28611362464173,3.67874293251771,2.31898452090255,0.815289718385099,0.718900735089589,0.453807768230548,0.528117082204112,0.41580573091508,0.151920354637351,0.0599877676143691,3.50418534724666e-07,4.94626628934498e-08,3.36998851231578e-05,4.7568432951306e-06,14.6044548,12.08493,38.745018,53.3494728,38.9500956,51.0350256
"dir180","swansea","Hchan","real20","stn01",1.002,1.143,2.819,1.30247238595284,3.27622804802664,2.0058323353971,2.34894842178733,1.88696750807027,1.14193951750099,0.722733876782916,0.509987673276112,0.360806078765882,0.262006108583042,0.196194324064314,0.0439404986489152,0.0197474366161913,0.828135786510884,1.20930754530196,2.9316201588562,1.69181556493148,1.64522342823004,1.16588140555737,0.600576515615728,0.369176139322949,0.297602448798735,0.22235781726628,0.178348357493501,0.153244783124417,0.0373955448465688,0.0165895787454339,1.18610335504163,1.71963055104831,4.19704196727109,2.46162029869215,2.61637527488498,2.01979017154113,1.18481767490835,0.746930759935047,0.538745859334084,0.38595280867582,0.288765843478575,0.229825360457098,0.0542552080836585,0.0241700825888637,3.0695962054815e-08,6.9956210558033e-08,2.95204246489081e-06,6.72771564811634e-06,6.95799,5.9472504,18.4130388,25.3710288,19.5849108,25.5321612
"dir180","swansea","Hchan","real20","stn17",0.962,3.344,5.533,3.5104415019626,7.03222545487553,6.87369743601657,9.58981009603231,6.4192077539349,3.52160820955626,2.51394844339983,1.77634818867635,1.28248715138896,0.942692292031466,0.68107336501927,0.18054225491461,0.0705288020235881,1.74636704824616,1.9470563634032,4.24164301166516,3.82277298898907,5.46373248983844,3.65888901342604,1.95499768572763,1.36755221497974,0.964980748993666,0.69895331901998,0.514142881990966,0.393094052189874,0.106584055591931,0.0413660314416063,3.46656744381239,3.67279821640163,7.48316886752454,7.19497477971811,10.0823989335896,6.74949446755576,3.68505216337106,2.62171071618176,1.85208367706352,1.33786386368837,0.983514131596116,0.717869162907781,0.191192940384903,0.07458513221507,6.39027806929294e-08,5.70554158165322e-07,6.14555497212482e-06,5.48704126105058e-05,8.2616976,8.2616976,20.6249472,28.8866448,20.6249472,28.8866448
"dir180","swansea","Hchan","real20","stn19",1.892,0.699,3.971,1.98253350231671,2.7931931046539,4.3168379845525,3.84428558709648,3.10805798376111,2.03700219831413,0.732922535592081,0.547939116949552,0.393793782566466,0.447448843735124,0.346222083641292,0.134512355302226,0.0549588550392303,1.15033727193376,1.20622302857691,1.61302989457592,2.80807084349986,2.36867727528973,2.01522854120264,1.23257877115584,0.49056924438232,0.393865178793202,0.274440357541299,0.308701455507732,0.234513489687597,0.0880031297576342,0.0329985902195645,2.01745867629649,2.11401108359252,2.94442252645957,4.68739416270186,4.11200606568033,3.37155163478597,2.16924762893776,0.803113887005591,0.616758765600116,0.437783539154185,0.495550131933669,0.380922982457103,0.146316287740044,0.0584211937556113,1.95400233349445e-07,2.74775107818016e-08,1.87917155183826e-05,2.64252276936363e-06,14.7362904,13.6523088,38.7303696,53.46666,38.891502,52.5438108
"dir180","swansea","Hchan","real30","stn01",3.105,4.38,2.819,5.05147842750415,13.056532354728,6.05780054271945,3.72894169955018,2.88245505969587,1.79287381218207,1.16817334767965,0.826889158562799,0.579698770173413,0.413901935605794,0.306936720849511,0.069074850436912,0.0312179707104355,2.84050063207175,4.29622415343865,10.5620661257139,5.34826248886335,2.86142142691144,1.88214220483249,1.04311124860323,0.646123791200743,0.467063209759468,0.310512770038608,0.237774595942567,0.201781468675399,0.048642306583249,0.0210265549812019,4.50364180277473,6.23444784044255,15.6037139690964,7.68066646619522,4.32737991295311,3.13351586353309,1.89280601526801,1.22161608656398,0.867954773417723,0.603087510154472,0.435858795805443,0.334375082967085,0.0771015931910164,0.0342801749280781,3.05988062198134e-07,5.77597454875461e-07,2.94269895090932e-05,5.55477691613109e-05,6.665022,5.5517436,18.4276872,25.0927092,19.628856,25.1805996
"dir180","swansea","Hchan","real30","stn17",2.679,8.659,5.533,9.82589152930152,26.5058170466354,20.2246023343412,16.3327970996037,10.8779395377899,5.39360601701887,3.67285984916105,2.6464638097892,1.95520741700658,1.46413833203511,1.08666359327322,0.188452817348038,0.0858132588906399,4.60459872909682,5.56105062379824,15.1188208711307,11.8892220523582,9.29331620501199,6.12111616477627,2.9636445180685,2.03403566685827,1.45351381157818,1.076845762503,0.805541290690753,0.598980965272474,0.110850173586982,0.0499991321980397,8.99851266830247,10.3176453416714,27.8734081862413,21.39820845682,17.1674646373601,11.4102373234382,5.63407648376569,3.84171759151539,2.76424888374837,2.04317923212847,1.5297456135689,1.1357141534661,0.199414004907144,0.0906233399878651,5.05459529464583e-07,4.21512986561353e-06,4.86102371575385e-05,0.00040537065872379,8.1738072,8.1884556,20.6688924,28.8426996,20.6688924,28.857348
"dir180","swansea","Hchan","real30","stn19",3.965,1.466,3.971,4.33146866157251,7.31330396683649,9.32548633215807,7.14473152261215,4.98243966784297,3.3401194731395,1.21137454590408,0.790798183270632,0.621409393463705,0.612999548527641,0.445954796481559,0.167430279918609,0.0681597401689124,2.41094352418301,2.63194175738603,4.31587803377995,5.97499523141018,4.37680485422434,3.17267428039743,2.02828623282356,0.761086543880036,0.554942157973537,0.415398456252969,0.425310709193743,0.314575123829066,0.107742239325352,0.0404642226046654,4.22739850593719,4.61727552348236,7.74412662223179,10.0806953702832,7.63125133135855,5.37644741015932,3.55997526687242,1.30233733922767,0.881486103005283,0.680630901246656,0.680327677189941,0.498111863967582,0.181217877828856,0.0722690859529467,1.11177544655144e-06,1.56652221015427e-07,0.00010691987186399,1.50653042843619e-05,12.2753592,11.9237976,38.7303696,51.0057288,38.9940408,50.9178384
