"event","channel","filtering","station","epidistance","station_latitude","station_longitude","Vs_30_value","site_type_binary","groundmotion","amplitude","component","groundmotion_bis","filtering_bis"
"dudley","Bchan","f25Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","Vel_Max",NA,"maximum","PGV","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","Vel_Max",NA,"maximum","PGV","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","Vel_Max",NA,"maximum","PGV","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","Vel_Max",NA,"maximum","PGV","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","ESK",317,55.3165,-3.2052,2000,"Rock","Vel_Max",NA,"maximum","PGV","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","CCA",337,50.1866,-5.2277,845,"Rock","Vel_Max",NA,"maximum","PGV","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","TFO",2.532,51.1135,1.1409,480,"Soil","Vel_Max",NA,"maximum","PGV","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","APAE",135.476,52.3006,1.4782,300,"Soil","Vel_Max",NA,"maximum","PGV","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","Vel_Max",0.0034,"maximum","PGV","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","Vel_Max",0.0025,"maximum","PGV","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","Vel_Max",0.002,"maximum","PGV","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","Vel_Max",0.0056,"maximum","PGV","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","Vel_Max",0.007,"maximum","PGV","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","WOL",168.65,51.31,-1.22,500,"Soil","Vel_Max",0.0053,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Bchan","f25Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","Vel_Max",0.0103,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","Vel_Max",0.3434,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","Vel_Max",0.0104,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","Vel_Max",0.0137,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","Vel_Max",0.0083,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","Vel_Max",0.022,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","Vel_Max",0.7222,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","Vel_Max",0.0483,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","Vel_Max",0.1881,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","Vel_Max",0.1086,"maximum","PGV","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","Vel_Max",0.0761,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","Vel_Max",0.0194,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","LLW",120.612,52.8492,-3.665,900,"Rock","Vel_Max",0.043,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","Vel_Max",0.0357,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","WOL",188.163,51.31,-1.22,500,"Soil","Vel_Max",0.0323,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","Vel_Max",0.0149,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","Vel_Max",0.0142,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","Vel_Max",0.045,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","Vel_Max",0.0503,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","Vel_Max",0.0133,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","Vel_Max",0.0208,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","Vel_Max",0.0218,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","Vel_Max",0.0063,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","Vel_Max",0.0214,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","Vel_Max",0.0172,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","Vel_Max",0.0226,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","Vel_Max",0.0793,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","Vel_Max",0.4297,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","Vel_Max",0.0472,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","Vel_Max",0.051,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","Vel_Max",0.1149,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","Vel_Max",0.106,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","Vel_Max",0.0346,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WACR",322.317,52.7246,0.6266,466,"Soil","Vel_Max",0.0056,"maximum","PGV","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WLF1",173.39,53.2894,-4.3966,2500,"Rock","Vel_Max",0.0383,"maximum","PGV","high frequency filtering (35 Hz)"
"dudley","Bchan","f10Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","Acc_Max",1.93,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","KEY2",82.64,52.879,-1.077,550,"Soil","Acc_Max",5.534,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","Acc_Max",1.798,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","Acc_Max",1.773,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","WOL",150.2,51.31,-1.22,500,"Soil","Acc_Max",0.334,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","AEU",229.6,52.6202,1.2347,500,"Soil","Acc_Max",1.348,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","Acc_Max",0.161,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","Acc_Max",0.25,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","Acc_Max",0.089,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","Acc_Max",0.276,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","ESK",317,55.3165,-3.2052,2000,"Rock","Acc_Max",0.022,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","CCA",337,50.1866,-5.2277,845,"Rock","Acc_Max",0.136,"maximum","PGA","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","TFO",2.532,51.1135,1.1409,480,"Soil","Acc_Max",100,"maximum","PGA","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","APAE",135.476,52.3006,1.4782,300,"Soil","Acc_Max",1.323,"maximum","PGA","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","Acc_Max",0.0873,"maximum","PGA","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","Acc_Max",0.0705,"maximum","PGA","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","Acc_Max",0.0381,"maximum","PGA","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","Acc_Max",0.0727,"maximum","PGA","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","Acc_Max",0.133,"maximum","PGA","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","WOL",168.65,51.31,-1.22,500,"Soil","Acc_Max",0.0926,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","Acc_Max",11.0047,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","Acc_Max",0.1515,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","Acc_Max",0.3283,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","Acc_Max",0.1289,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","Acc_Max",0.5054,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","Acc_Max",17.9746,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","Acc_Max",1.199,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","Acc_Max",4.6003,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","Acc_Max",2.558,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","Acc_Max",1.8243,"maximum","PGA","low frequency filtering (10 Hz)"
"rasen","Bchan","f10Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","Acc_Max",0.2418,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","Acc_Max",0.3158,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","Acc_Max",0.4035,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","Acc_Max",1.5156,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","Acc_Max",1.6228,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","Acc_Max",0.2981,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","Acc_Max",0.5663,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","Acc_Max",0.6354,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","Acc_Max",0.1156,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","Acc_Max",0.4903,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","Acc_Max",0.3939,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","Acc_Max",0.6465,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","Acc_Max",2.2741,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","Acc_Max",10.6745,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","Acc_Max",1.2142,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","Acc_Max",1.3328,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","Acc_Max",3.5167,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","Acc_Max",2.5815,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","Acc_Max",1.0426,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","WACR",322.317,52.7246,0.6266,466,"Soil","Acc_Max",0.1445,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","WLF1",173.39,53.2894,-4.3966,2500,"Rock","Acc_Max",0.9143,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","Acc_Max",0.5412,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","LLW",120.612,52.8492,-3.665,900,"Rock","Acc_Max",1.1885,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","Acc_Max",1.0489,"maximum","PGA","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","WOL",188.163,51.31,-1.22,500,"Soil","Acc_Max",0.7347,"maximum","PGA","low frequency filtering (10 Hz)"
"dudley","Bchan","f25Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","Acc_Max",1.93,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","KEY2",82.64,52.879,-1.077,550,"Soil","Acc_Max",5.534,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","Acc_Max",1.798,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","Acc_Max",1.773,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","WOL",150.2,51.31,-1.22,500,"Soil","Acc_Max",0.334,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","AEU",229.6,52.6202,1.2347,500,"Soil","Acc_Max",1.348,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","Acc_Max",0.161,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","Acc_Max",0.25,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","Acc_Max",0.089,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","Acc_Max",0.276,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","ESK",317,55.3165,-3.2052,2000,"Rock","Acc_Max",0.022,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","CCA",337,50.1866,-5.2277,845,"Rock","Acc_Max",0.136,"maximum","PGA","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","TFO",2.532,51.1135,1.1409,480,"Soil","Acc_Max",100,"maximum","PGA","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","APAE",135.476,52.3006,1.4782,300,"Soil","Acc_Max",1.323,"maximum","PGA","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","Acc_Max",0.1129,"maximum","PGA","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","Acc_Max",0.0782,"maximum","PGA","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","Acc_Max",0.0451,"maximum","PGA","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","Acc_Max",0.0768,"maximum","PGA","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","Acc_Max",0.1346,"maximum","PGA","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","WOL",168.65,51.31,-1.22,500,"Soil","Acc_Max",0.0983,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Bchan","f25Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","Acc_Max",0.2418,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","Acc_Max",16.5148,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","Acc_Max",0.1632,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","Acc_Max",0.3123,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","Acc_Max",0.23,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","Acc_Max",3.5568,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","Acc_Max",19.7762,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","Acc_Max",1.5268,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","Acc_Max",5.3398,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","Acc_Max",2.8425,"maximum","PGA","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","Acc_Max",2.4071,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","Acc_Max",0.5785,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","LLW",120.612,52.8492,-3.665,900,"Rock","Acc_Max",1.5589,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","Acc_Max",1.3387,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","WOL",188.163,51.31,-1.22,500,"Soil","Acc_Max",0.8142,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","Acc_Max",0.4563,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","Acc_Max",0.8491,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","Acc_Max",2.6123,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","Acc_Max",2.466,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","Acc_Max",0.3337,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","Acc_Max",0.6,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","Acc_Max",0.6397,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","Acc_Max",0.1123,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","Acc_Max",0.6711,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","Acc_Max",0.4014,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","Acc_Max",1.1361,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","Acc_Max",3.5753,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","Acc_Max",10.2428,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","Acc_Max",4.2885,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","Acc_Max",1.328,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","Acc_Max",4.5887,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","Acc_Max",2.7521,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","Acc_Max",1.3736,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WACR",322.317,52.7246,0.6266,466,"Soil","Acc_Max",0.1821,"maximum","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WLF1",173.39,53.2894,-4.3966,2500,"Rock","Acc_Max",1.005,"maximum","PGA","high frequency filtering (35 Hz)"
"dudley","Bchan","f10Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","Max_Sa_0.05_s",NA,"maximum","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","KEY2",82.64,52.879,-1.077,550,"Soil","Max_Sa_0.05_s",NA,"maximum","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","Max_Sa_0.05_s",NA,"maximum","Sa(T=0.05s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","Max_Sa_0.05_s",NA,"maximum","Sa(T=0.05s)","low frequency filtering (10 Hz)"
