"event","channel","filtering","station","epidistance","station_latitude","station_longitude","Vs_30_value","site_type_binary","groundmotion","amplitude","component","groundmotion_bis","filtering_bis"
"swansea","Hchan","35Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Acc_Res_max",0.8875,"resultant","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Acc_Res_max",0.6932,"resultant","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Acc_Res_max",1.2484,"resultant","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Acc_Res_max",1.4398,"resultant","PGA","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Acc_Res_max",3.0326,"resultant","PGA","high frequency filtering (35 Hz)"
"folkestone","Hchan","10Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",11.6770165418648,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Res_Sa_0.05_s",8.76952452078453,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",5.42873000624601,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Res_Sa_0.05_s",9.61754769726269,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Res_Sa_0.05_s",18.3913956825729,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","35Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",24.1331097281306,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Res_Sa_0.05_s",10.1795640378395,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",8.77093961555044,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Res_Sa_0.05_s",15.4049105182093,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Res_Sa_0.05_s",18.5879181671242,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"rasen","Bchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",1354.08046254332,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"rasen","Bchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",175.348904526836,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"rasen","Bchan","25Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",2759.04194463531,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"rasen","Bchan","25Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",260.783172012302,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"rasen","Hchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",1393.99000877595,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Res_Sa_0.05_s",2585.06168042872,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",180.72655822691,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Res_Sa_0.05_s",693.706299063247,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Res_Sa_0.05_s",364.616525460792,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",3641.21868278969,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Res_Sa_0.05_s",3291.78887583193,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",314.924215037884,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Res_Sa_0.05_s",1055.74916287679,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Res_Sa_0.05_s",408.105540720644,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",62.7525339938789,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.05_s",86.4131522660308,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",87.8169219221241,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.05_s",180.652462227902,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.05_s",381.847983205672,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Bchan","25Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",203.300225324961,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.05_s",87.0159748213725,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",282.649681698442,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.05_s",192.225387355434,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.05_s",440.325641935335,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Hchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",66.8863244774613,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.05_s",86.8926167162686,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",89.3681026428099,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.05_s",181.00162372538,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.05_s",385.274436494962,"resultant","Sa(T=0.05 s)","low frequency filtering (10 Hz)"
"swansea","Hchan","35Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.05_s",229.198343532028,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.05_s",95.1788204927874,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.05_s",355.614568775761,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.05_s",209.887080901023,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.05_s",456.564778263626,"resultant","Sa(T=0.05 s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","10Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",26.1368696673981,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Res_Sa_0.1_s",16.0559888744704,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",10.9217569326165,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Res_Sa_0.1_s",14.1255774245539,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Res_Sa_0.1_s",26.8775187228517,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","35Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",37.3328085086267,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Res_Sa_0.1_s",22.2072051143612,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",17.6695732830652,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Res_Sa_0.1_s",20.0458774414131,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Res_Sa_0.1_s",33.1315108469653,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"rasen","Bchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",3171.31869440559,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Bchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",364.678389526865,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Bchan","25Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",4567.59569953361,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"rasen","Bchan","25Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",528.94049706412,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",3223.50066564541,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Res_Sa_0.1_s",4327.26701298824,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",389.834671855078,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Res_Sa_0.1_s",1617.17664018063,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Res_Sa_0.1_s",597.005145214582,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",4886.84785319942,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Res_Sa_0.1_s",5578.66036075209,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",566.019617790048,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Res_Sa_0.1_s",2224.98433235483,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Res_Sa_0.1_s",750.256620097013,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",192.405084721258,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.1_s",141.698329762721,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",246.226831060089,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.1_s",295.678445422946,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.1_s",828.007634902936,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Bchan","25Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",355.240607450209,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.1_s",165.316329458506,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",453.154929797781,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.1_s",422.848727486629,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.1_s",1148.37667567094,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Hchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",209.05297425144,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.1_s",150.13743699078,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",258.767381906385,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.1_s",301.461621186637,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.1_s",838.113585192239,"resultant","Sa(T=0.1s)","low frequency filtering (10 Hz)"
"swansea","Hchan","35Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.1_s",386.073435281604,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.1_s",181.752836780096,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.1_s",476.118222047094,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.1_s",436.730996766523,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.1_s",1200.18604596023,"resultant","Sa(T=0.1s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","10Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Res_Sa_0.2_s",22.8413042136311,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Res_Sa_0.2_s",20.7914551399927,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Res_Sa_0.2_s",9.75968087315944,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Res_Sa_0.2_s",26.0855007365203,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Res_Sa_0.2_s",51.8691048478994,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","35Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Res_Sa_0.2_s",23.2947857066134,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Res_Sa_0.2_s",20.8642183581844,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Res_Sa_0.2_s",9.72958975431598,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Res_Sa_0.2_s",26.1050626362547,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Res_Sa_0.2_s",52.0395575032392,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"rasen","Bchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.2_s",2838.19969738462,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"rasen","Bchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.2_s",403.221886673802,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"rasen","Bchan","25Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.2_s",2901.18165498581,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"rasen","Bchan","25Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.2_s",408.40618574157,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"rasen","Hchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.2_s",2975.74027257453,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Res_Sa_0.2_s",8391.35032985026,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.2_s",408.78691648731,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Res_Sa_0.2_s",1395.27901710484,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Res_Sa_0.2_s",1130.39439048223,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Res_Sa_0.2_s",3041.95152442209,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Res_Sa_0.2_s",8450.96602506201,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Res_Sa_0.2_s",413.832998879821,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Res_Sa_0.2_s",1414.25071539471,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Res_Sa_0.2_s",1137.32080781429,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.2_s",145.134937402932,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.2_s",297.324123336719,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.2_s",174.646272135054,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.2_s",492.526998576869,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.2_s",974.15408481445,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"swansea","Bchan","25Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.2_s",150.063516393372,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.2_s",298.561750403185,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.2_s",175.245474936446,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.2_s",489.327875606544,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.2_s",981.393697835976,"resultant","Sa(T=0.2s)","high frequency filtering (35 Hz)"
"swansea","Hchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Res_Sa_0.2_s",152.563683743587,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Res_Sa_0.2_s",304.316951322765,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Res_Sa_0.2_s",178.450650986108,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Res_Sa_0.2_s",516.416101502573,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Res_Sa_0.2_s",1014.582763504,"resultant","Sa(T=0.2s)","low frequency filtering (10 Hz)"
